# Wlen(nm) Transmission
2.026081251148332740e+03 9.037187302694398294e-01
2.026087312120676870e+03 9.044743777431117904e-01
2.026093372942166297e+03 9.030112520630816375e-01
2.026099433612784651e+03 9.011729252181918115e-01
2.026105494132514650e+03 9.000130595596477212e-01
2.026111554501340152e+03 8.998212016746409692e-01
2.026117614719244557e+03 9.005862980866322642e-01
2.026123674786210586e+03 9.024091172526162996e-01
2.026129734702221867e+03 9.051402241758279565e-01
2.026135794467261348e+03 9.081375684213935928e-01
2.026141854081312204e+03 9.110353241083781750e-01
2.026147913544359199e+03 9.138257714879819416e-01
2.026153972856383234e+03 9.159933174985642745e-01
2.026160032017369531e+03 9.161435330284263268e-01
2.026166091027301263e+03 9.132923478693696362e-01
2.026172149886160241e+03 9.067664545381911578e-01
2.026178208593931231e+03 8.954817774674240782e-01
2.026184267150596497e+03 8.778023988314684889e-01
2.026190325556139896e+03 8.511112412114892889e-01
2.026196383810544376e+03 8.123073814390867620e-01
2.026202441913794019e+03 7.601610146663195788e-01
2.026208499865870863e+03 6.970342741144412990e-01
2.026214557666759447e+03 6.331027290374722227e-01
2.026220615316441808e+03 5.847657087522876163e-01
2.026226672814902258e+03 5.632565949280196049e-01
2.026232730162122607e+03 5.724529920234929792e-01
2.026238787358087848e+03 6.112693887206828158e-01
2.026244844402780245e+03 6.712305848964265076e-01
2.026250901296184111e+03 7.362294119266377113e-01
2.026256958038280800e+03 7.936865093385513381e-01
2.026263014629055533e+03 8.387844507519566228e-01
2.026269071068489893e+03 8.713002134367472395e-01
2.026275127356568419e+03 8.937510341016668969e-01
2.026281183493273375e+03 9.089594923862963638e-01
2.026287239478588390e+03 9.190460431801262819e-01
2.026293295312497548e+03 9.254241814069029681e-01
2.026299350994982206e+03 9.289119150209771414e-01
2.026305406526027355e+03 9.298208795412746808e-01
2.026311461905615261e+03 9.283326752872830268e-01
2.026317517133729780e+03 9.247837067556284874e-01
2.026323572210353859e+03 9.201779819215112344e-01
2.026329627135470218e+03 9.162892037087041475e-01
2.026335681909062941e+03 9.145368482985770653e-01
2.026341736531114748e+03 9.155286621834493044e-01
2.026347791001609039e+03 9.193215712077954516e-01
2.026353845320529445e+03 9.252552244303274831e-01
2.026359899487858229e+03 9.317518053321394156e-01
2.026365953503579021e+03 9.373969509417332535e-01
2.026372007367675224e+03 9.416248306931337408e-01
2.026378061080130010e+03 9.444487364500236959e-01
2.026384114640926782e+03 9.461503172262100136e-01
2.026390168050047805e+03 9.469728911796196913e-01
2.026396221307477390e+03 9.470469227569133785e-01
2.026402274413197574e+03 9.464223053645698380e-01
2.026408327367193351e+03 9.450607870382582432e-01
2.026414380169446076e+03 9.428859169226742054e-01
2.026420432819940743e+03 9.397489676071048015e-01
2.026426485318658024e+03 9.353522655375091643e-01
2.026432537665583823e+03 9.293692349842640477e-01
2.026438589860699494e+03 9.215200071564375595e-01
2.026444648885855486e+03 9.118893759357339368e-01
2.026450702963558115e+03 9.015284388359429135e-01
2.026456754759564319e+03 8.916485061349268548e-01
2.026462806403698096e+03 8.825631378708327368e-01
2.026468857895941710e+03 8.748263649661623953e-01
2.026474909236278563e+03 8.695121633107645298e-01
2.026480960424692512e+03 8.663940385727358917e-01
2.026487011461165821e+03 8.641722760709921181e-01
2.026493062345682347e+03 8.621482661889248167e-01
2.026499113078225264e+03 8.597088025862852367e-01
2.026505163658777519e+03 8.555099932123744200e-01
2.026511214087322287e+03 8.482929559824361476e-01
2.026517264363842969e+03 8.373041614406412370e-01
2.026523314488321603e+03 8.220144499801763649e-01
2.026529364460742499e+03 8.019145304809155439e-01
2.026535414281088606e+03 7.762914337462981651e-01
2.026541463949343324e+03 7.440899872693795825e-01
2.026547513465489146e+03 7.039386637673742397e-01
2.026553562829509929e+03 6.542410052143300403e-01
2.026559612041388391e+03 5.935594317238876982e-01
2.026565661101107253e+03 5.213766485303714671e-01
2.026571710008650598e+03 4.389781329631266549e-01
2.026577758764000691e+03 3.502443438949782717e-01
2.026583807367141617e+03 2.616922535641021397e-01
2.026589855818055867e+03 1.811291319176586978e-01
2.026595904116726388e+03 1.157267603143180695e-01
2.026601952263137036e+03 7.108964491454254631e-02
2.026608000257270533e+03 5.111319972173693216e-02
2.026614048099110050e+03 5.757481199268934396e-02
2.026620095788638309e+03 8.972665214447897442e-02
2.026626143325838939e+03 1.445922800085825410e-01
2.026632190710695340e+03 2.174791672285949495e-01
2.026638237943189779e+03 3.020742136361055930e-01
2.026644285023305883e+03 3.909020600372521970e-01
2.026650331951027511e+03 4.767645274275408296e-01
2.026656378726336015e+03 5.543726833431894541e-01
2.026662425349215710e+03 6.210762677636174622e-01
2.026668471819649085e+03 6.765712609776068920e-01
2.026674518137620680e+03 7.219365536558984831e-01
2.026680564303111623e+03 7.587352651253261859e-01
2.026686610316106226e+03 7.885613464091159042e-01
2.026692656176587889e+03 8.128261124019807715e-01
2.026698701884538650e+03 8.326851056041049137e-01
2.026704747439942366e+03 8.490715383123242921e-01
2.026710792842781757e+03 8.627085490415795643e-01
2.026716838093039314e+03 8.741120595841028740e-01
2.026722883190699577e+03 8.836622857484757176e-01
2.026728928135745036e+03 8.916186197647512079e-01
2.026734972928158641e+03 8.980654423553098287e-01
2.026741017567923564e+03 9.029935757852770584e-01
2.026747062055022297e+03 9.063382864129148064e-01
2.026753106389439381e+03 9.078978722563021408e-01
2.026759150571155715e+03 9.074523393608003863e-01
2.026765194600156065e+03 9.049900687134603272e-01
2.026771238476423605e+03 9.005925627904823871e-01
2.026777282199940828e+03 8.952345857112686822e-01
2.026783325770689999e+03 8.905620697336054103e-01
2.026789369188656110e+03 8.869315800919302939e-01
2.026795412453821200e+03 8.836591103532036584e-01
2.026801455566167306e+03 8.797632392900976983e-01
2.026807498525679193e+03 8.731157890565088842e-01
2.026813541332339128e+03 8.599331656354166631e-01
2.026819587026673162e+03 8.364661154949231125e-01
2.026825639160465926e+03 7.999222687319160752e-01
2.026831681565128292e+03 7.498042735941006232e-01
2.026837723816876178e+03 6.899725437273099837e-01
2.026843765915690710e+03 6.318250127644664538e-01
2.026849807861556201e+03 5.906503667061672180e-01
2.026855849654453777e+03 5.758577675508268490e-01
2.026861891294368888e+03 5.903530406084871451e-01
2.026867932781283116e+03 6.320045588299187944e-01
2.026873974115180317e+03 6.911704279328235723e-01
2.026880015296042075e+03 7.526707545482459460e-01
2.026886056323853381e+03 8.059392624361038093e-01
2.026892097198596048e+03 8.473339178765388890e-01
2.026898137920253021e+03 8.771454381904069120e-01
2.026904178488807702e+03 8.978727777405027810e-01
2.026910218904243948e+03 9.120652348671446363e-01
2.026916259166543341e+03 9.217345399416523311e-01
2.026922299275689966e+03 9.284484731354891718e-01
2.026928339231665632e+03 9.333157857038806293e-01
2.026934379034454651e+03 9.370179610182981511e-01
2.026940418684039514e+03 9.399877111008898556e-01
2.026946458180403170e+03 9.424433195161531218e-01
2.026952497523528791e+03 9.443170609221421818e-01
2.026958536713399553e+03 9.454023453257862641e-01
2.026964575749997493e+03 9.455420210477204490e-01
2.026970614633306468e+03 9.445951036188496852e-01
2.026976653363309197e+03 9.423864717535248570e-01
2.026982691939989536e+03 9.386308562473795192e-01
2.026988730363329523e+03 9.328424685929572746e-01
2.026994768633312788e+03 9.242286972602642425e-01
2.027000806749921139e+03 9.115011221683047005e-01
2.027006844713138662e+03 8.926283548398952217e-01
2.027012882522948075e+03 8.648824037984352842e-01
2.027018920179332781e+03 8.263020145411686945e-01
2.027024957682275726e+03 7.772739746617172152e-01
2.027030995031758721e+03 7.236312729827685253e-01
2.027037032227765394e+03 6.779436002868349798e-01
2.027043069270279602e+03 6.518411413179815428e-01
2.027049106159282928e+03 6.504432461758814510e-01
2.027055142894759456e+03 6.740912894327919513e-01
2.027061179476691905e+03 7.180271901750735486e-01
2.027067215905062994e+03 7.703404953930186316e-01
2.027073252179855899e+03 8.185068659119368872e-01
2.027079288301053339e+03 8.564131526065787980e-01
2.027085324268638260e+03 8.832011840780982226e-01
2.027091360082593383e+03 9.005089703011208702e-01
2.027097395742903245e+03 9.105932356050210341e-01
2.027103431249549203e+03 9.151939737608417724e-01
2.027109466602514203e+03 9.159943666468327583e-01
2.027115512201888578e+03 9.151678970024478277e-01
2.027121552301658312e+03 9.141603831640696676e-01
2.027127587250331544e+03 9.134229007917024079e-01
2.027133622045259926e+03 9.135095282558697294e-01
2.027139656686426633e+03 9.152876726810853514e-01
2.027145691173814612e+03 9.187965260824592084e-01
2.027151725507406127e+03 9.233950204304965936e-01
2.027157759687185035e+03 9.289755898185916294e-01
2.027163793713134055e+03 9.355931225230519344e-01
2.027169827585235225e+03 9.427367378790553198e-01
2.027175861303472630e+03 9.492539299019100429e-01
2.027181894867828760e+03 9.543045424530639531e-01
2.027187928278287245e+03 9.576670220256666699e-01
2.027193961534829896e+03 9.594165023249262569e-01
2.027199994637439886e+03 9.597562421218581719e-01
2.027206027586100618e+03 9.587709805236770411e-01
2.027212060380794583e+03 9.563689992710582288e-01
2.027218093021504728e+03 9.524539618132514818e-01
2.027224125508214456e+03 9.470715368578676019e-01
2.027230157840906031e+03 9.408296570365988210e-01
2.027236190019563082e+03 9.349789885740033002e-01
2.027242222044167647e+03 9.304574233923178506e-01
2.027248253914704037e+03 9.277505089389322945e-01
2.027254285631153607e+03 9.271344495474751479e-01
2.027260317193499077e+03 9.280430399633737837e-01
2.027266348601725213e+03 9.288147578593892728e-01
2.027272379855813824e+03 9.276761584153485618e-01
2.027278410955747631e+03 9.231197678651701377e-01
2.027284441901509808e+03 9.139197298366507072e-01
2.027290472693083075e+03 8.999027760127848996e-01
2.027296503330450832e+03 8.827903576796695129e-01
2.027302533813595346e+03 8.668476450109396936e-01
2.027308564142500018e+03 8.566533782649149442e-01
2.027314594317146657e+03 8.543853144470596739e-01
2.027320624337519803e+03 8.604772477538980002e-01
2.027326654203601038e+03 8.738367606654311448e-01
2.027332683915373991e+03 8.908358323472457263e-01
2.027338713472821610e+03 9.069358448787219196e-01
2.027344742875925931e+03 9.197509582594746158e-01
2.027350772124670129e+03 9.288487863040240100e-01
2.027356801219038289e+03 9.346911748317116020e-01
2.027362839569968401e+03 9.381338781680697014e-01
2.027368876732966783e+03 9.398376193701174497e-01
2.027374905421112771e+03 9.402017822851841400e-01
2.027380933954817010e+03 9.394473745019663591e-01
2.027386962334062218e+03 9.376619997332670264e-01
2.027392990558831343e+03 9.348190573196706321e-01
2.027399018629106649e+03 9.308004434953266459e-01
2.027405046544872675e+03 9.254651780274114614e-01
2.027411074306112141e+03 9.186564208912375573e-01
2.027417101912805947e+03 9.103468079952825587e-01
2.027423129364938404e+03 9.005649794768555427e-01
2.027429156662492460e+03 8.889964516668563688e-01
2.027435183805450606e+03 8.751670512098784771e-01
2.027441210793794880e+03 8.587814991449733704e-01
2.027447237627509139e+03 8.403507045273802545e-01
2.027453264306575647e+03 8.204892752883437002e-01
2.027459290830977807e+03 7.985246459538647423e-01
2.027465317200698337e+03 7.730341576876353926e-01
2.027471343415720185e+03 7.421629542655071576e-01
2.027477369476025615e+03 7.028089004869791934e-01
2.027483395381597347e+03 6.508867933652703330e-01
2.027489421132419238e+03 5.839505209462624302e-01
2.027495446728473325e+03 5.023004920055318401e-01
2.027501472169742328e+03 4.095800114961004046e-01
2.027507497456209876e+03 3.134554993710011450e-01
2.027513522587858688e+03 2.244500168063589263e-01
2.027519547564670347e+03 1.538647631982066888e-01
2.027525572386628482e+03 1.118182337514865426e-01
2.027531597053716041e+03 1.051337819162525972e-01
2.027537621565915742e+03 1.348633485410279942e-01
2.027543645923210534e+03 1.958310361256575538e-01
2.027549670125582679e+03 2.787653035954560932e-01
2.027555694173015127e+03 3.727892840805867580e-01
2.027561718065490595e+03 4.672639008574520081e-01
2.027567741802993623e+03 5.537591382256635830e-01
2.027573765385504203e+03 6.274302991577314081e-01
2.027579792464707452e+03 6.868107737127926438e-01
2.027585831928736297e+03 7.328218665600192416e-01
2.027591855103324633e+03 7.677462394241086896e-01
2.027597878122857082e+03 7.940163676866759390e-01
2.027603900987316365e+03 8.135548163721602055e-01
2.027609923696684973e+03 8.279671343341111767e-01
2.027615946250945626e+03 8.389517971457848278e-01
2.027621968650082181e+03 8.481029823286703184e-01
2.027627990894076447e+03 8.562344976549737252e-01
2.027634012982910690e+03 8.636648616898462416e-01
2.027640034916568538e+03 8.704269458935701698e-01
2.027646056695033394e+03 8.758919842363072084e-01
2.027652078318287295e+03 8.785766586320760130e-01
2.027658099786312732e+03 8.768396627751304795e-01
2.027664121099092199e+03 8.690689995774187881e-01
2.027670142256609324e+03 8.532383849010028998e-01
2.027676163258846373e+03 8.272614203434367486e-01
2.027682184105786519e+03 7.905416264571084595e-01
2.027688204797412254e+03 7.453455417971625030e-01
2.027694225333706299e+03 6.999790896898713255e-01
2.027700245714651146e+03 6.664384304473726095e-01
2.027706265940229969e+03 6.517595492322504347e-01
2.027712286010425714e+03 6.578291125834601072e-01
2.027718305925219966e+03 6.834079848081427988e-01
2.027724325684597261e+03 7.221000016930591014e-01
2.027730345288538729e+03 7.630008035381122822e-01
2.027736364737028225e+03 7.989644959989364859e-01
2.027742384030047788e+03 8.280858814791595135e-01
2.027748403167580136e+03 8.507389204198846366e-01
2.027754422149608899e+03 8.682233209409659924e-01
2.027760440976115433e+03 8.811612765950257442e-01
2.027766459647083593e+03 8.898271765571544867e-01
2.027772478162495872e+03 8.946226183512948626e-01
2.027778502385522188e+03 8.961667205287047189e-01
2.027784536457932745e+03 8.964417389648000611e-01
2.027790554563856631e+03 8.979524128259140925e-01
2.027796572514160061e+03 9.012811841198530294e-01
2.027802590308824392e+03 9.059791140685734545e-01
2.027808607947833252e+03 9.116877851422930945e-01
2.027814625431168906e+03 9.170129727484158666e-01
2.027820642758814301e+03 9.194112007578014722e-01
2.027826659930751930e+03 9.172653759415729802e-01
2.027832676946964284e+03 9.095569251790036613e-01
2.027838693807434993e+03 8.947674262777634002e-01
2.027844710512145639e+03 8.710682793691298942e-01
2.027850727061080079e+03 8.376514592853891994e-01
2.027856743454219895e+03 7.960429057474299741e-01
2.027862759691548717e+03 7.533713544360708392e-01
2.027868775773048583e+03 7.212543186480439017e-01
2.027874791698701983e+03 7.073531426893958640e-01
2.027880807468492549e+03 7.141245992938494158e-01
2.027886823082402771e+03 7.407965325125418499e-01
2.027892838540414004e+03 7.814414425445243007e-01
2.027898853842510562e+03 8.246564512879612785e-01
2.027904868988674252e+03 8.618242307688983583e-01
2.027910883978888251e+03 8.899981192911989858e-01
2.027916898813134821e+03 9.092456691407853064e-01
2.027922913491396912e+03 9.213266362678307342e-01
2.027928928013656332e+03 9.280650032081798617e-01
2.027934942379897848e+03 9.307546079123852900e-01
2.027940956590101450e+03 9.305943563357990111e-01
2.027946970644251678e+03 9.287933605379521396e-01
2.027952984542330796e+03 9.260144644561820737e-01
2.027958998284321297e+03 9.226546436541710472e-01
2.027965034579863868e+03 9.194729476556896541e-01
2.027971048808897422e+03 9.171391631591792049e-01
2.027977062139924328e+03 9.152327487118573357e-01
2.027983075314796906e+03 9.129430666973603614e-01
2.027989088333498557e+03 9.094339415782815017e-01
2.027995101196012229e+03 9.033540082713615860e-01
