# Wlen(nm) Flux Flux_err
1.922890134936646746e+03 5.258506293496355566e-01 5.219463736391608856e-03
1.922896672271137959e+03 5.285407225215090765e-01 5.219463736391608856e-03
1.922903238268558198e+03 5.298065041540596098e-01 5.219463736391608856e-03
1.922909864616220148e+03 5.290059338045294268e-01 5.219463736391608856e-03
1.922916342449564581e+03 5.260900778791981480e-01 5.219463736391608856e-03
1.922923055048076321e+03 5.208101557082128741e-01 5.219463736391608856e-03
1.922929534167097700e+03 5.093994955772631616e-01 5.219463736391608856e-03
1.922936156876810855e+03 4.911198533177623671e-01 5.219463736391608856e-03
1.922942725441893799e+03 4.762829867038418374e-01 5.219463736391608856e-03
1.922949258083761606e+03 4.615748530659095072e-01 5.219463736391608856e-03
1.922955916273861931e+03 4.606699412093757662e-01 5.219463736391608856e-03
1.922962393478042713e+03 4.610661524562165159e-01 5.219463736391608856e-03
1.922969071852772231e+03 4.732240955162664298e-01 5.219463736391608856e-03
1.922975583682008619e+03 4.871578545663567406e-01 5.219463736391608856e-03
1.922982171555523792e+03 5.016179131190677820e-01 5.219463736391608856e-03
1.922988773442924412e+03 5.092904107882099130e-01 5.219463736391608856e-03
1.922995270636073656e+03 5.157561153223578776e-01 5.219463736391608856e-03
1.923001962760700280e+03 5.157880606008752311e-01 5.219463736391608856e-03
1.923008439335232879e+03 5.177440924596854455e-01 5.219463736391608856e-03
1.923015081392489037e+03 5.160563994188042125e-01 5.219463736391608856e-03
1.923021628024553365e+03 5.183911118177746413e-01 5.219463736391608856e-03
1.923028178967816984e+03 5.230866250050039135e-01 5.219463736391608856e-03
1.923034816270510646e+03 5.268036456528855105e-01 5.219463736391608856e-03
1.923041292400235079e+03 5.272351177888021656e-01 5.219463736391608856e-03
1.923047987592878371e+03 5.289298122252550360e-01 5.219463736391608856e-03
1.923054480017414789e+03 5.271636808252215811e-01 5.219463736391608856e-03
1.923061083662257261e+03 5.227152460332751271e-01 5.219463736391608856e-03
1.923067667191010059e+03 5.169606817609748717e-01 5.219463736391608856e-03
1.923074179108719591e+03 5.119995000392056905e-01 5.219463736391608856e-03
1.923080853920930622e+03 5.059540725307135611e-01 5.219463736391608856e-03
1.923087329420176275e+03 5.012288554729653622e-01 5.219463736391608856e-03
1.923093984717612329e+03 4.962177288399531316e-01 5.219463736391608856e-03
1.923100515520864747e+03 4.944196338965706206e-01 5.219463736391608856e-03
1.923107078657101965e+03 4.895229243252684492e-01 5.219463736391608856e-03
1.923113701177655685e+03 4.864382143878185349e-01 5.219463736391608856e-03
1.923120176231503592e+03 4.874373063154814334e-01 5.219463736391608856e-03
1.923126882132100945e+03 4.827530461510176063e-01 5.219463736391608856e-03
1.923133361258739797e+03 4.784771724136203663e-01 5.219463736391608856e-03
1.923139974563889382e+03 4.783778761851502082e-01 5.219463736391608856e-03
1.923146545841856096e+03 4.777307264210010063e-01 5.219463736391608856e-03
1.923153066372045942e+03 4.821051552191021328e-01 5.219463736391608856e-03
1.923159729980762449e+03 4.877756617218824142e-01 5.219463736391608856e-03
1.923166204403301208e+03 4.998350670050892286e-01 5.219463736391608856e-03
1.923172866827299231e+03 5.081094897336442262e-01 5.219463736391608856e-03
1.923179387912197853e+03 5.223694284995145098e-01 5.219463736391608856e-03
1.923185957126728908e+03 5.275087554045954086e-01 5.219463736391608856e-03
1.923192570976661273e+03 5.399209172317138705e-01 5.219463736391608856e-03
1.923199046802108796e+03 5.462626688947794795e-01 5.219463736391608856e-03
1.923205753596600971e+03 5.515122599357007438e-01 5.219463736391608856e-03
1.923212227387343546e+03 5.529093491030550034e-01 5.219463736391608856e-03
1.923218844235520692e+03 5.534463819459150002e-01 5.219463736391608856e-03
1.923225409376819471e+03 5.485862148761642132e-01 5.219463736391608856e-03
1.923231932401147105e+03 5.453138525869687392e-01 5.219463736391608856e-03
1.923238590921548166e+03 5.395010889533580212e-01 5.219463736391608856e-03
1.923245064265957353e+03 5.410441709840067004e-01 5.219463736391608856e-03
1.923251727696635271e+03 5.431473566502839079e-01 5.219463736391608856e-03
1.923258245179898950e+03 5.463577928246037274e-01 5.219463736391608856e-03
1.923264814351779478e+03 5.466631139661215499e-01 5.219463736391608856e-03
1.923271425648870718e+03 5.508263961183537116e-01 5.219463736391608856e-03
1.923277900382156986e+03 5.544322109203893012e-01 5.219463736391608856e-03
1.923284605672782391e+03 5.548019432650144189e-01 5.219463736391608856e-03
1.923291078384562752e+03 5.540276046234584584e-01 5.219463736391608856e-03
1.923297692652218757e+03 5.522754428132530258e-01 5.219463736391608856e-03
1.923304257777231442e+03 5.526447685304755053e-01 5.219463736391608856e-03
1.923310777171086556e+03 5.509352547838798353e-01 5.219463736391608856e-03
1.923317436724616527e+03 5.518739231382565613e-01 5.219463736391608856e-03
1.923323908989471875e+03 5.510966307330407155e-01 5.219463736391608856e-03
1.923330567300676648e+03 5.532708408798110433e-01 5.219463736391608856e-03
1.923337087305291107e+03 5.610094661261872950e-01 5.219463736391608856e-03
1.923343650307303960e+03 5.523868890675864840e-01 5.219463736391608856e-03
1.923350265175603454e+03 5.523423366461603923e-01 5.219463736391608856e-03
1.923356736993287768e+03 5.536066547615274835e-01 5.219463736391608856e-03
1.923363438295364858e+03 5.544102369485851556e-01 5.219463736391608856e-03
1.923369914231710027e+03 5.511011295796479637e-01 5.219463736391608856e-03
1.923376519789021813e+03 5.520185619783348763e-01 5.219463736391608856e-03
1.923383091024402120e+03 5.521690161915902006e-01 5.219463736391608856e-03
1.923389600656895482e+03 5.552731762300017193e-01 5.219463736391608856e-03
1.923396267371272643e+03 5.495407059168346819e-01 5.219463736391608856e-03
1.923402738555148517e+03 5.464433679641356179e-01 5.219463736391608856e-03
1.923409385614448411e+03 5.377869046577470336e-01 5.219463736391608856e-03
1.923415914269673067e+03 5.384383318961112330e-01 5.219463736391608856e-03
1.923422464968321947e+03 5.311015091300372859e-01 5.219463736391608856e-03
1.923429089538152994e+03 5.228803255049168097e-01 5.219463736391608856e-03
1.923435560274265754e+03 5.178324253430162116e-01 5.219463736391608856e-03
1.923442247781793185e+03 5.167315526168564377e-01 5.219463736391608856e-03
1.923448734910074791e+03 5.151942041031888353e-01 5.219463736391608856e-03
1.923455325620934900e+03 5.173120638618624589e-01 5.219463736391608856e-03
1.923461909099616605e+03 5.188906417358021272e-01 5.219463736391608856e-03
1.923468402833575283e+03 5.207039248310141311e-01 5.219463736391608856e-03
1.923475082842798429e+03 5.193074009797902235e-01 5.219463736391608856e-03
1.923481552944266241e+03 5.196333247708008196e-01 5.219463736391608856e-03
1.923488182612941955e+03 5.201868284492510153e-01 5.219463736391608856e-03
1.923494726054321063e+03 5.140060446633398783e-01 5.219463736391608856e-03
1.923501258309820059e+03 5.116952746439821231e-01 5.219463736391608856e-03
1.923507898717792159e+03 4.997582888210955199e-01 5.219463736391608856e-03
1.923514368370904094e+03 4.960313253999987793e-01 5.219463736391608856e-03
1.923521035942550043e+03 4.854981858316121390e-01 5.219463736391608856e-03
1.923527540400923954e+03 4.780809026168917897e-01 5.219463736391608856e-03
1.923534110122933043e+03 4.734711400921738367e-01 5.219463736391608856e-03
1.923540711984136806e+03 4.684709516661328399e-01 5.219463736391608856e-03
1.923547183676094164e+03 4.695632155157936083e-01 5.219463736391608856e-03
1.923553883120451019e+03 4.664423808190841791e-01 5.219463736391608856e-03
1.923560352138081726e+03 4.653691303501241161e-01 5.219463736391608856e-03
1.923566958271119802e+03 4.659009347913054544e-01 5.219463736391608856e-03
1.923573522640487454e+03 4.673376320414214247e-01 5.219463736391608856e-03
1.923580030306753997e+03 4.676941494796050813e-01 5.219463736391608856e-03
1.923586692695770353e+03 4.656787341908806832e-01 5.219463736391608856e-03
1.923593161264450600e+03 4.632773771733073587e-01 5.219463736391608856e-03
1.923599802752584537e+03 4.601841200547088784e-01 5.219463736391608856e-03
1.923606330685499415e+03 4.523706434943619570e-01 5.219463736391608856e-03
1.923612873269958982e+03 4.390778372837985666e-01 5.219463736391608856e-03
1.923619499659201665e+03 4.232558310783860467e-01 5.219463736391608856e-03
1.923625967778684753e+03 3.978105351855100169e-01 5.219463736391608856e-03
1.923632643565530998e+03 3.808220234621721989e-01 5.219463736391608856e-03
1.923639136117828002e+03 3.653870249506377954e-01 5.219463736391608856e-03
1.923645712563911275e+03 3.552261931937311656e-01 5.219463736391608856e-03
1.923652304009400495e+03 3.524428123927786372e-01 5.219463736391608856e-03
1.923658780934049901e+03 3.540684262442564401e-01 5.219463736391608856e-03
1.923665471453310147e+03 3.566643727890852489e-01 5.219463736391608856e-03
1.923671938936126935e+03 3.560553892688168576e-01 5.219463736391608856e-03
1.923678548186813714e+03 3.558450864265659819e-01 5.219463736391608856e-03
1.923685105745019655e+03 3.534646176273419926e-01 5.219463736391608856e-03
1.923691615036924759e+03 3.490556101990492932e-01 5.219463736391608856e-03
1.923698272106025797e+03 3.475543442623825752e-01 5.219463736391608856e-03
1.923704739139050162e+03 3.384504220972736066e-01 5.219463736391608856e-03
1.923711380136867774e+03 3.346768756682296786e-01 5.219463736391608856e-03
1.923717904864713319e+03 3.224591528045684385e-01 5.219463736391608856e-03
1.923724445466215457e+03 3.155667912830685262e-01 5.219463736391608856e-03
1.923731070142265025e+03 3.059076647015651629e-01 5.219463736391608856e-03
1.923737536725249356e+03 2.915496712457147366e-01 5.219463736391608856e-03
1.923744208412272428e+03 2.752229252886745359e-01 5.219463736391608856e-03
1.923750701367132933e+03 2.544620510681778747e-01 5.219463736391608856e-03
1.923757272220123014e+03 2.333888393251093984e-01 5.219463736391608856e-03
1.923763865560680415e+03 2.102946699155875121e-01 5.219463736391608856e-03
1.923770335398709676e+03 1.817751296180614151e-01 5.219463736391608856e-03
1.923777029305799715e+03 1.505114854608951003e-01 5.219463736391608856e-03
1.923783495250930628e+03 1.175081955883214707e-01 5.219463736391608856e-03
1.923790095296845493e+03 8.467945978008992181e-02 5.219463736391608856e-03
1.923796658359922958e+03 5.383133314642385425e-02 5.219463736391608856e-03
1.923803156952898462e+03 3.680143262334387155e-02 5.219463736391608856e-03
1.923809821020262234e+03 2.570885203818991382e-02 5.219463736391608856e-03
1.923816286514757394e+03 2.182106619428766936e-02 5.219463736391608856e-03
1.923822914694580732e+03 2.488977669272043891e-02 5.219463736391608856e-03
1.923829448538643874e+03 2.784898743532157606e-02 5.219463736391608856e-03
1.923835974827365362e+03 2.844374005059707028e-02 5.219463736391608856e-03
1.923842610113652427e+03 2.783103324240476448e-02 5.219463736391608856e-03
1.923849075157263769e+03 2.397514688751856138e-02 5.219463736391608856e-03
1.923855730411527247e+03 1.771802735463469392e-02 5.219463736391608856e-03
1.923862236095492563e+03 1.277276912602941933e-02 5.219463736391608856e-03
