# Wlen(nm) Transmission
2.148404767894339329e+03 9.834794445003829377e-01
2.148411930183378900e+03 9.800639564853779184e-01
2.148419197577883097e+03 9.776444584303284335e-01
2.148426493432415100e+03 9.766936378506037020e-01
2.148433655429219925e+03 9.772945050182129112e-01
2.148441002672236209e+03 9.795013645268736413e-01
2.148448217972680141e+03 9.827793272915095191e-01
2.148455406021907947e+03 9.859448818757174937e-01
2.148462780018846388e+03 9.883985749812290722e-01
2.148469941514823859e+03 9.901339349284412616e-01
2.148477208722679279e+03 9.912484814622958273e-01
2.148484502855053961e+03 9.919553714504946162e-01
2.148491664058538390e+03 9.924166229227051605e-01
2.148499010020454534e+03 9.927255988082251958e-01
2.148506224692618161e+03 9.929385723822441445e-01
2.148513410688667591e+03 9.930834263996461964e-01
2.148520784829007425e+03 9.931754618728636519e-01
2.148527945531229307e+03 9.932236340759021953e-01
2.148535209590981140e+03 9.932313115031089490e-01
2.148542504961108079e+03 9.931951004760324331e-01
2.148549665370578168e+03 9.931052297762434922e-01
2.148557007089185845e+03 9.929451165591811623e-01
2.148564224093732264e+03 9.926842578046628507e-01
2.148571405073875667e+03 9.922664376744104731e-01
2.148578782318799767e+03 9.915685660262039125e-01
2.148585942226569841e+03 9.903551157420013018e-01
2.148593200174739650e+03 9.883802165713910792e-01
2.148600499744551598e+03 9.854729010703926484e-01
2.148607659359312493e+03 9.818827123900689680e-01
2.148614993870379749e+03 9.786667780295115193e-01
2.148622216169993862e+03 9.768301662001527275e-01
2.148629389169480874e+03 9.766293831262468084e-01
2.148636772482192555e+03 9.780874823019819475e-01
2.148643931594816422e+03 9.810001943403903191e-01
2.148651180465898506e+03 9.843903954224025865e-01
2.148658487199353203e+03 9.871456980341741794e-01
2.148665646018708685e+03 9.889500559010874214e-01
2.148672970355978123e+03 9.899956101209916870e-01
2.148680200915370278e+03 9.905958821922066226e-01
2.148687362967423269e+03 9.910233266342912684e-01
2.148694755313151745e+03 9.914182503258138768e-01
2.148701913629933188e+03 9.918353281517968689e-01
2.148709150456397310e+03 9.922470672888371590e-01
2.148716467319477033e+03 9.925801506693726628e-01
2.148723625342730884e+03 9.928019580197827709e-01
2.148730936537918296e+03 9.929174863933429851e-01
2.148738178323822922e+03 9.929385897940024019e-01
2.148745336053453229e+03 9.928809825573432501e-01
2.148752721211571952e+03 9.927529889010449082e-01
2.148759888325879274e+03 9.925500698227169849e-01
2.148767110138167027e+03 9.922543369087655218e-01
2.148774440098880859e+03 9.918227016521041772e-01
2.148781597325335497e+03 9.911588865920307745e-01
2.148788892408128049e+03 9.900594959986965815e-01
2.148796148389308655e+03 9.882231345740952744e-01
2.148803305321880998e+03 9.854376361563418341e-01
2.148810673269104882e+03 9.816606238798786244e-01
2.148817855676610634e+03 9.776413263673801035e-01
2.148825059503133161e+03 9.747306670725245370e-01
2.148832405531518816e+03 9.734822221073400339e-01
2.148839561960476658e+03 9.739032318478789696e-01
2.148846837958529250e+03 9.759370342444599888e-01
2.148854111105778884e+03 9.788988245679921540e-01
2.148861267240595225e+03 9.812689212458101107e-01
2.148868615003825198e+03 9.820124201332628422e-01
2.148875815676076854e+03 9.805279871820520299e-01
2.148882998543212580e+03 9.760703427687004163e-01
2.148890363611337762e+03 9.679165519421898400e-01
2.148897519242101680e+03 9.558931943410049481e-01
2.148904773181039218e+03 9.417604983636472804e-01
2.148912066467180011e+03 9.289918172513724759e-01
2.148919221803541859e+03 9.209460423761295367e-01
2.148926546407644764e+03 9.197848058603851351e-01
2.148933768318222064e+03 9.259462060701534325e-01
2.148940927250318055e+03 9.377870278861999420e-01
2.148948314332283189e+03 9.519164233289886257e-01
2.148955469164153328e+03 9.649168421052582989e-01
2.148962698067563906e+03 9.747075824353569340e-01
2.148970014467452984e+03 9.810623880683273512e-01
2.148977169004662301e+03 9.848179284175834214e-01
2.148984467472470897e+03 9.868490287885496315e-01
2.148991713596985392e+03 9.877646733267636536e-01
2.148998867839437480e+03 9.877748888616860734e-01
2.149006235464623387e+03 9.867720497187596473e-01
2.149013411720568456e+03 9.846350813334621144e-01
2.149020612610006083e+03 9.813178573315016751e-01
2.149027955100534655e+03 9.775211914536042768e-01
2.149035108837890675e+03 9.747190826984217793e-01
2.149042378190201816e+03 9.736568727088339426e-01
2.149049651506300961e+03 9.744266455237448055e-01
2.149056804948640092e+03 9.770657348681851539e-01
2.149064142356522552e+03 9.810779010601973216e-01
2.149071346905280279e+03 9.850430392275885128e-01
2.149078516800261241e+03 9.880701501947499743e-01
2.149085888360355966e+03 9.901146019585200797e-01
2.149093041297158834e+03 9.913548687536486437e-01
2.149100278552730288e+03 9.920934978194088094e-01
2.149107582040100169e+03 9.925492501456634198e-01
2.149114734681624668e+03 9.928321710442138404e-01
2.149122038890203385e+03 9.929932447300218179e-01
2.149129274712216102e+03 9.930476114777401220e-01
2.149136427058366735e+03 9.929827699482872694e-01
2.149143797812262619e+03 9.927685613601341386e-01
2.149150966376391352e+03 9.923716645039026840e-01
2.149158168551941799e+03 9.917997437789763948e-01
2.149165505192304408e+03 9.911435312132802489e-01
2.149172657032314874e+03 9.905408499953216594e-01
2.149179925057548189e+03 9.901051127034681265e-01
2.149187195135297316e+03 9.898944621397927079e-01
2.149194346679672435e+03 9.898943947766878360e-01
2.149201680146617946e+03 9.899679578724117635e-01
2.149208884069509168e+03 9.898675034892645552e-01
2.149216048179715017e+03 9.892547732082761502e-01
2.149223420956833706e+03 9.877273031873489151e-01
2.149230571994628008e+03 9.850236230810599514e-01
2.149237800850433814e+03 9.810570152142815692e-01
2.149245108168441220e+03 9.765771633225451831e-01
2.149252258910339606e+03 9.730552046128539967e-01
2.149259552103491842e+03 9.710253035933094079e-01
2.149266794370426851e+03 9.702591319589410901e-01
2.149273944816332460e+03 9.705333192944533005e-01
2.149281301938472552e+03 9.711644698829147160e-01
2.149288479562477278e+03 9.712571180491104128e-01
2.149295666260729831e+03 9.712691491218512496e-01
2.149303013805560113e+03 9.719469709644849020e-01
2.149310163744278725e+03 9.736056954154896914e-01
2.149317413674751151e+03 9.765695107312878376e-01
2.149324697273054426e+03 9.805483116236467511e-01
2.149331846915519236e+03 9.843150742758823846e-01
2.149339159669571018e+03 9.869759910998291419e-01
2.149346379729771343e+03 9.883372728338352120e-01
2.149353529075884126e+03 9.883530747901213553e-01
2.149360904244768335e+03 9.870689884339323150e-01
2.149368061175396178e+03 9.845290110902085168e-01
2.149375264852256350e+03 9.811602840850419671e-01
2.149382592771296913e+03 9.781034193454101189e-01
2.149389741609617431e+03 9.762878820159572868e-01
2.149397007003886756e+03 9.759473421184774455e-01
2.149404272490412040e+03 9.771151372231390297e-01
2.149411421032119961e+03 9.795702425695331783e-01
2.149418747734768658e+03 9.823863416559284190e-01
2.149425951197593804e+03 9.845852960184467983e-01
2.149433105627859277e+03 9.857895958288462879e-01
2.149440480859053878e+03 9.858719556865643829e-01
2.149447628892526609e+03 9.847146806319861945e-01
2.149454843933270240e+03 9.822052259296060184e-01
2.149462157838299390e+03 9.784315066530474558e-01
2.149469305574896680e+03 9.744718208593926567e-01
2.149476580816805381e+03 9.718204647618865488e-01
2.149483833804765254e+03 9.709426322331410342e-01
2.149490981244391605e+03 9.717337012011174613e-01
2.149498316278046332e+03 9.739202053415015881e-01
2.149505508758139058e+03 9.764284834133289959e-01
2.149512670449564212e+03 9.777106599814132659e-01
2.149520035767322952e+03 9.776004913600032653e-01
2.149527182698106571e+03 9.767878877711982932e-01
2.149534403482718517e+03 9.755716122386725031e-01
2.149541708990802817e+03 9.741282706221653376e-01
2.149548855624353109e+03 9.729067736773110431e-01
2.149556135092450404e+03 9.725700118215530043e-01
2.149563381200345248e+03 9.732573798532644371e-01
2.149570527536564441e+03 9.748758728248974048e-01
2.149577865278337867e+03 9.775470339369762840e-01
2.149585052395635557e+03 9.812028777267094437e-01
2.149592215724343987e+03 9.850295030611738722e-01
2.149599576749591961e+03 9.881082471954760749e-01
2.149606722576359516e+03 9.901986486198345316e-01
2.149613943479526824e+03 9.914459244581864672e-01
2.149621246213028371e+03 9.920987247102551754e-01
2.149628391742202894e+03 9.923834322785896056e-01
2.149635669809738374e+03 9.924081455189931456e-01
2.149642914661366376e+03 9.921864955308101752e-01
2.149650059892850095e+03 9.916676467211906765e-01
2.149657394714555267e+03 9.907498127660085974e-01
2.149664582094291291e+03 9.892371476127961305e-01
2.149671741431101964e+03 9.868796562062983613e-01
2.149679103790065710e+03 9.835740100614264181e-01
2.149686248511489794e+03 9.792606824348338845e-01
2.149693463902594431e+03 9.746294082374620249e-01
2.149700769489174490e+03 9.713096688045489424e-01
2.149707913912644926e+03 9.701711372708173853e-01
2.149715184947562193e+03 9.711829662332953639e-01
2.149722434172023441e+03 9.742773111312427181e-01
2.149729578297442913e+03 9.789363744990996485e-01
2.149736904565584609e+03 9.836014458398100180e-01
2.149744097838297421e+03 9.871840299418302989e-01
2.149751247548722858e+03 9.895875072861187727e-01
2.149758616872931725e+03 9.910232365849814817e-01
2.149765760487681746e+03 9.918362131875236853e-01
2.149772964730796048e+03 9.922936167679289321e-01
2.149780278803424608e+03 9.925299130972974337e-01
2.149787422119859912e+03 9.926101776110762831e-01
2.149794680484792025e+03 9.925671769916433185e-01
2.149801939716493507e+03 9.924147637205594785e-01
2.149809082734518142e+03 9.921550626172248588e-01
2.149816394810287875e+03 9.917781072241226292e-01
2.149823599611825102e+03 9.912582474219817641e-01
2.149830742331339025e+03 9.905525849834556640e-01
2.149838107706864321e+03 9.895920487179170610e-01
2.149845258489101980e+03 9.882685515733180548e-01
2.149852445942984104e+03 9.864244058821712846e-01
2.149859774139940782e+03 9.838442491379920662e-01
2.149866916348009909e+03 9.802965531467500160e-01
2.149874156400271204e+03 9.756542705404505078e-01
2.149881431278935906e+03 9.700695921062493232e-01
2.149888573188231931e+03 9.641317078292354070e-01
2.149895865427503850e+03 9.587272862001193774e-01
2.149903087399027754e+03 9.545081751341302212e-01
2.149910229009453360e+03 9.516405272319337083e-01
2.149917573024260037e+03 9.498512722324182755e-01
2.149924742499900731e+03 9.489651466316489925e-01
2.149931907517982381e+03 9.495320836307685752e-01
2.149939255482869612e+03 9.519549757863232653e-01
2.149946396581237877e+03 9.560019730757524092e-01
2.149953612672818963e+03 9.615691527858872822e-01
2.149960908843490415e+03 9.684745903243968668e-01
2.149968049642724964e+03 9.754933354897656894e-01
2.149975316396043127e+03 9.812313191899826315e-01
2.149982561184041060e+03 9.853431788310912376e-01
2.149989701684043666e+03 9.880860017722404853e-01
2.149997018687233322e+03 9.898630809931747709e-01
2.150004212504207317e+03 9.910657021926779775e-01
2.150011352704879755e+03 9.919253003646862910e-01
2.150018719545965723e+03 9.925621377439901583e-01
2.150025862803670407e+03 9.930454458996293976e-01
2.150033049281230433e+03 9.934188165469899356e-01
2.150040372394278165e+03 9.937101973580234615e-01
2.150047512082114736e+03 9.939379592907198191e-01
2.150054747694694925e+03 9.941146615763287731e-01
2.150062020950982514e+03 9.942478553402336328e-01
2.150069160339224709e+03 9.943415616414496006e-01
2.150076444674566119e+03 9.943971955317557621e-01
2.150083668486132410e+03 9.944131350226547150e-01
2.150090807574682913e+03 9.943851637008594979e-01
2.150098140220419737e+03 9.943052014090407731e-01
2.150105314999412258e+03 9.941583087784729988e-01
2.150112466204275734e+03 9.939198804440905199e-01
2.150119821915403463e+03 9.935463366794833329e-01
2.150126960490504644e+03 9.929548833747325887e-01
2.150134159302222997e+03 9.919673920122275002e-01
2.150141466683948238e+03 9.902489903661193527e-01
2.150148604959093063e+03 9.874670313666126242e-01
2.150155850965015361e+03 9.833839177707753842e-01
2.150163110429770313e+03 9.783808012118148101e-01
2.150170248404861468e+03 9.739381559672595223e-01
2.150177541192227636e+03 9.713257495886944426e-01
2.150184753152553185e+03 9.708165664792830496e-01
2.150191890827490624e+03 9.724531406250913612e-01
2.150199229983437817e+03 9.760729001376023950e-01
2.150206394851978530e+03 9.805047220330213031e-01
2.150213551197366996e+03 9.843878433606588763e-01
2.150220898367019345e+03 9.873511054681261001e-01
2.150228035527728480e+03 9.895689372882526813e-01
2.150235237537312969e+03 9.912591078460569749e-01
2.150242538319194864e+03 9.925228440402376062e-01
2.150249675179486530e+03 9.934158945049892386e-01
2.150256922440116796e+03 9.940198416579778540e-01
2.150264177247161115e+03 9.944073728111564314e-01
2.150271313806935268e+03 9.946447179624566814e-01
2.150278605905352833e+03 9.947691814328158966e-01
2.150285815150597045e+03 9.947991931193145287e-01
2.150292951409757279e+03 9.947461786417403085e-01
2.150300287932596802e+03 9.946442014036469548e-01
2.150307452029187061e+03 9.945529743188322724e-01
2.150314604370166307e+03 9.945027859790609437e-01
2.150321952138463075e+03 9.944964980796638931e-01
2.150329087882613749e+03 9.945317406513779490e-01
2.150336283942785940e+03 9.945834361108485400e-01
2.150343587267287603e+03 9.945871634213923063e-01
2.150350722710558330e+03 9.944919282335173971e-01
2.150357962076272543e+03 9.942668341852807234e-01
2.150365221370410381e+03 9.938661042142824531e-01
2.150372356512702027e+03 9.932032872498131049e-01
2.150379638770200472e+03 9.920738345032096284e-01
2.150386854447513542e+03 9.901094429193956215e-01
2.150393989288728335e+03 9.870112927016624349e-01
2.150401314024145449e+03 9.825845841098473921e-01
2.150408486498279672e+03 9.774861344189254009e-01
2.150415625678912420e+03 9.734509690248517311e-01
2.150422983196965561e+03 9.715246405237513150e-01
2.150430117522388173e+03 9.718520074395218256e-01
2.150437298474864747e+03 9.744617396078091298e-01
2.150444613495443718e+03 9.788231875569027851e-01
2.150451747519523451e+03 9.832257402846117378e-01
2.150458969829690432e+03 9.864030055777976980e-01
2.150466242766727191e+03 9.882743972326994975e-01
2.150473376489366728e+03 9.892645776990622863e-01
2.150480639742964286e+03 9.898945748784800935e-01
2.150487871010498566e+03 9.904887999535681997e-01
2.150495004431597408e+03 9.911998478479733254e-01
2.150502308214259756e+03 9.920366010504699794e-01
2.150509498226437699e+03 9.928269801004473427e-01
2.150516631345898077e+03 9.934055529412911811e-01
2.150523975243153018e+03 9.937316744866840912e-01
2.150531124414228543e+03 9.938166157700926151e-01
2.150538281089705833e+03 9.936791034218001029e-01
2.150545616970832725e+03 9.933082510590613978e-01
2.150552749573550045e+03 9.926331196439835969e-01
2.150559945656514174e+03 9.915237014906967961e-01
2.150567241403271055e+03 9.898519897728165207e-01
2.150574373704083428e+03 9.875761627534777043e-01
2.150581608779773433e+03 9.849043474975820445e-01
2.150588864806701622e+03 9.823913895064573243e-01
2.150595996805510367e+03 9.805481954148170809e-01
2.150603270459057967e+03 9.795223756001949500e-01
2.150610487180805649e+03 9.793040796767942258e-01
2.150617618877511632e+03 9.798177430108500063e-01
2.150624930693940769e+03 9.806634931233396690e-01
2.150632108525263448e+03 9.811215658205795220e-01
2.150639239919767078e+03 9.805834134018044379e-01
2.150646589483995740e+03 9.787584354726794889e-01
2.150653728839754876e+03 9.756328424846011371e-01
2.150660889512822450e+03 9.721826709528094135e-01
2.150668217247153734e+03 9.699920400596817593e-01
2.150675348123962067e+03 9.696787314461833285e-01
2.150682545836693407e+03 9.713757855046722955e-01
2.150689835803224923e+03 9.751731858000537434e-01
2.150696966377564877e+03 9.802200086289225567e-01
